,Temporal Dark Patterns,Monetary Dark Patterns,Social Dark Patterns,Psychological Dark Patterns,Temporal Dark Patterns Present,Monetary Dark Patterns Present,Social Dark Patterns Present,Psychological Dark Patterns Present,Temporal Dark Patterns Absence,Monetary Dark Patterns Absence,Social Dark Patterns Absence,Psychological Dark Patterns Absence
75,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
76,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
77,This game has 0 reported Temporal Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,0,0,0,0,14,22,14,14
78,This game has 0 reported Temporal Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,0,0,0,0,0,0,0,0
79,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
80,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
81,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
82,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
83,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
84,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,6
85,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
86,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,6
87,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
88,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
89,This game has 0 reported Temporal Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,0,0,0,0,0,0,0,0
90,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
91,This game has 0 reported Temporal Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,0,0,0,0,14,22,14,14
92,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
93,This game has 0 reported Temporal Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 33 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,0,0,0,0,21,33,21,21
94,This game has 0 reported Temporal Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 22 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,0,0,0,0,14,22,14,10
95,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
96,This game has 0 reported Temporal Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,0,0,0,0,0,0,0,0
97,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,0,0,0,0,7,11,7,7
